group_id,time,value
0,254,0.004019394999999988
0,255,0.004658395000000088
0,256,0.0045183949999999876
0,257,0.009915394999999987
0,258,0.003951394999999988
0,259,-0.005052605000000012
0,260,0.0038523949999999876
0,261,-0.0023216050000000113
0,262,0.003860394999999987
0,263,-0.009097605000000012
0,264,-0.004743605000000012
0,265,0.0007253949999999863
0,266,-0.001106605000000014
0,267,0.0033283949999999875
0,268,-0.0012996050000000127
0,269,-0.0003316050000000126
0,270,-0.007653605000000011
0,271,0.0023283949999999866
0,272,0.0018333949999999877
0,273,-0.0009166050000000113
0,274,-0.003954604999999913
0,275,-0.007123605000000012
0,276,0.0019393950000000867
0,277,-0.001620605000000011
0,278,-0.008697605000000011
0,279,0.001194394999999987
0,280,-0.0014476050000000115
0,281,0.0029903949999999877
0,282,0.007085394999999987
0,283,-0.0003676050000000139
0,284,0.009112394999999987
0,285,-0.008972605000000012
0,286,0.0011603949999999877
0,287,-0.009877605000000012
0,288,0.012530394999999988
0,289,0.003090394999999987
0,290,0.013788394999999988
0,291,-0.004046605000000012
0,292,0.004524395000000087
0,293,-0.003021605000000014
0,294,0.006317394999999988
0,295,-0.0037886049999999137
0,296,0.00026739500000008687
0,297,-0.009015604999999913
0,298,0.0014343949999999876
0,299,-0.0025126050000000115
0,300,-0.005500605000000013
0,301,-0.010656605000000013
0,302,-0.0015316050000000123
0,303,-0.005222605000000012
0,304,-0.00040960500000001426
0,305,0.005458394999999987
0,306,-0.0023066050000000136
0,307,0.002208394999999988
0,308,0.0026153949999999874
0,309,0.0012853949999999878
0,310,-0.000491605000000013
0,311,-0.00032860500000001305
0,312,-0.004685605000000013
0,313,0.002220394999999988
0,314,0.007082394999999988
0,315,0.00044539499999998733
0,316,0.004199394999999988
0,317,-0.0035656050000000133
0,318,-0.002666605000000013
0,319,-0.0013816050000000114
0,320,0.005175394999999987
0,321,0.0027603949999999867
0,322,0.010057394999999986
0,323,-0.012373605000000013
0,324,-0.003529605000000012
0,325,0.005601394999999988
0,326,0.00023639499999998648
0,327,0.010480395000000087
0,328,-0.0005006050000000116
0,329,-0.0037346050000000124
0,330,-0.0015346050000000118
0,331,0.00013739499999998808
0,332,0.008319394999999988
0,333,-0.000607605000000011
0,334,-0.004647605000000013
0,335,-0.002517605000000013
0,336,0.003997394999999987
0,337,-0.0026296049999999134
0,338,0.005105395000000087
0,339,-0.0034676050000000125
0,340,-0.007558605000000013
0,341,-0.0004786050000000139
0,342,0.0027363950000000876
0,343,-0.0031736049999999127
0,344,-7.46050000000123e-05
0,345,-0.003294605000000013
0,346,-0.010091605000000014
0,347,0.005029394999999987
0,348,-0.003464605000000013
0,349,0.004763394999999988
0,350,-0.010734604999999911
0,351,-0.0022596050000000117
0,352,0.004385394999999988
0,353,-0.0014236050000000118
0,354,-2.6050000000131524e-06
0,355,0.0008963949999999873
0,356,-0.007285605000000011
0,357,0.00012439499999998896
0,358,-0.0056056050000000135
0,359,0.008526394999999987
0,360,0.001312394999999987
0,361,-0.004477605000000013
0,362,0.0004263950000000863
0,363,-0.001283605000000014
0,364,0.003176394999999988
0,365,-0.002267605000000013
0,366,-0.0019346050000000128
0,367,-0.002725605000000013
0,368,0.004045394999999988
0,369,0.0028193949999999867
0,370,-0.0016896050000000142
0,371,0.0024383949999999873
0,372,-0.0014336050000000114
0,373,0.001868394999999988
0,374,-0.005030605000000011
0,375,0.007497395000000087
0,376,-0.002437605000000013
0,377,-0.004273604999999913
0,378,-0.003981605000000013
0,379,0.0053213949999999875
0,380,-0.003647605000000012
0,381,0.010557394999999987
0,382,-0.002841605000000011
0,383,-0.004674605000000012
0,384,-0.00013260500000001132
0,385,-0.0001846050000000113
0,386,0.005038394999999987
0,387,0.010034394999999988
0,388,-0.006502605000000012
0,389,0.0045693949999999865
0,390,0.0012803949999999863
0,391,0.0037423950000000875
0,392,-0.003648605000000013
0,393,0.002020395000000088
0,394,-0.0031486050000000126
0,395,0.002807394999999987
0,396,0.003671394999999987
0,397,0.007809394999999988
0,398,-0.0031586050000000122
0,399,-0.0011396050000000123
0,400,0.002902394999999988
0,401,-0.0025406050000000117
0,402,0.0006383949999999861
0,403,-0.0030886050000000116
0,404,-0.00017260500000001316
0,405,-6.260500000001418e-05
0,406,-0.0008036050000000128
0,407,0.001543394999999989
0,408,0.001758394999999989
0,409,0.0004423949999999878
0,410,-0.0050546049999999135
0,411,-4.260500000001152e-05
0,412,0.0027003949999999874
0,413,0.003757394999999988
0,414,-0.0017146050000000114
0,415,-0.004193605000000013
0,416,-0.0027056050000000137
0,417,0.009759394999999987
0,418,0.0017373949999999888
0,419,0.005977394999999988
0,420,-0.0031716050000000114
0,421,-0.004445605000000012
0,422,0.003254394999999988
0,423,-0.0017386050000000111
0,424,0.0014943949999999886
0,425,-0.0030566050000000143
0,426,-0.007978605000000014
0,427,0.0033343949999999865
0,428,-0.0020186050000000136
0,429,0.010733394999999988
0,430,-0.003750605000000011
0,431,0.0008413949999999878
0,432,-0.004120604999999913
0,433,0.0031133949999999876
0,434,0.006810394999999988
0,435,-0.0007836050000000136
0,436,0.006031394999999988
0,437,-0.005805605000000012
0,438,0.0019683949999999874
0,439,-0.0024686050000000126
0,440,0.007120394999999988
0,441,0.0011673949999999877
0,442,-0.003183605000000013
0,443,-0.0007676050000000115
0,444,-0.0017226050000000125
0,445,0.0007333949999999874
0,446,0.009360395000000087
0,447,-6.360500000001171e-05
0,448,-0.0004346050000000115
0,449,-0.004569605000000011
0,450,0.002704394999999988
0,451,0.004012394999999988
0,452,-0.0009616050000000112
0,453,-0.0018166050000000128
0,454,0.0008783949999999867
0,455,0.0018883949999999872
0,456,0.0038913949999999867
0,457,0.0005413949999999862
0,458,-0.004079604999999913
0,459,0.0028453950000000873
0,460,-0.0009546050000000111
0,461,0.003574394999999987
0,462,-0.001783605000000011
0,463,0.005613394999999988
0,464,-0.006534605000000013
0,465,-0.006260605000000013
0,466,0.005818394999999987
0,467,-0.005831605000000014
0,468,0.0037843949999999873
0,469,-0.004569605000000011
0,470,0.0014573949999999863
0,471,-0.004059605000000011
0,472,0.0014473949999999867
0,473,0.006945394999999988
0,474,0.0006073949999999863
0,475,-0.0072316050000000125
0,476,0.0027393949999999882
0,477,-0.0013576050000000117
0,478,0.002203394999999988
0,479,-0.0018666049999999136
0,480,0.0053363950000000875
0,481,-0.007711605000000014
0,482,0.007677394999999988
0,483,0.0014083950000000865
0,484,0.0023363949999999876
0,485,-0.003281605000000014
0,486,0.001194394999999987
0,487,0.0010283949999999875
0,488,0.0027273950000000872
0,489,0.0005913949999999876
0,490,-0.002962605000000014
0,491,-0.0013726050000000128
0,492,-0.004866605000000013
0,493,0.0017463949999999874
0,494,0.00025539499999998813
0,495,8.339500000008673e-05
0,496,-0.005128605000000012
0,497,0.004548394999999988
0,498,-0.003190605000000013
0,499,0.0020603949999999874
0,500,-0.0005896050000000139
0,501,0.0022773949999999876
0,502,-0.000822605000000011
0,503,0.0018473949999999878
0,504,0.004588394999999988
0,505,-0.0017606050000000123
0,506,0.0016313949999999869
0,507,-0.0020436050000000143
0,508,0.004665394999999987
0,509,0.003135394999999987
0,510,0.003894394999999988
0,511,0.0002263950000000875
0,512,-0.004657605000000013
0,513,0.0014053949999999864
0,514,-0.002004604999999913
0,515,-0.0034406050000000132
0,516,0.005993394999999988
0,517,-0.010068605000000012
0,518,-0.003093605000000013
0,519,0.0010533949999999882
0,520,0.0026813949999999875
0,521,0.0061703949999999865
0,522,-0.0007016050000000114
0,523,-0.002562605000000013
0,524,0.000895395000000087
0,525,0.0007703950000000868
0,526,0.007079394999999987
0,527,-0.004156605000000011
0,528,-0.005190605000000011
0,529,-0.008905605000000014
0,530,-0.005746605000000012
0,531,-0.0037766050000000127
0,532,-0.005021605000000012
0,533,0.0025913949999999877
0,534,-0.004689605000000013
0,535,0.0011073949999999867
0,536,-0.0008636049999999132
0,537,0.004407394999999988
0,538,0.00024939499999998907
0,539,-0.003933605000000014
0,540,-0.0003766050000000125
0,541,0.006797394999999987
0,542,-0.0023436050000000125
0,543,0.006651394999999987
0,544,-0.008059605000000011
0,545,-0.0014086050000000142
0,546,0.0011833949999999864
0,547,0.002798395000000087
0,548,0.0021573949999999873
0,549,0.005163394999999987
0,550,-0.012088605000000013
0,551,-0.0038336050000000142
0,552,0.0029493950000000872
0,553,0.0036293950000000873
0,554,0.005342394999999988
0,555,-0.002320604999999913
0,556,0.001821394999999986
0,557,-0.0035546050000000128
0,558,0.0017073949999999866
0,559,0.006651394999999987
0,560,0.00035739499999998606
0,561,-0.004132605000000011
0,562,0.003252394999999988
0,563,-0.0028806050000000118
0,564,0.008337394999999987
0,565,0.004360394999999987
0,566,-0.004522605000000013
0,567,0.001091394999999988
0,568,0.0018713949999999875
0,569,0.007008395000000087
0,570,0.0009193949999999861
0,571,-0.0014636050000000136
0,572,0.0021193949999999875
0,573,-0.005452605000000013
0,574,0.009047394999999988
0,575,-0.0036756050000000123
0,576,0.0006573949999999877
0,577,-0.004795605000000012
0,578,-0.0012336050000000126
0,579,0.002966394999999988
0,580,-0.0069106049999999135
0,581,0.0002823949999999874
0,582,-0.006134605000000012
0,583,0.0012303949999999883
0,584,-0.002332605000000012
0,585,0.006236395000000087
0,586,-0.00011360500000001314
0,587,0.0001263949999999875
0,588,-7.860500000001283e-05
0,589,0.002475394999999988
0,590,0.0017073949999999866
0,591,0.0016643949999999887
0,592,-0.0038406050000000143
0,593,-0.0061076050000000125
0,594,0.0015903949999999875
0,595,-0.0030376050000000127
0,596,-0.0005176050000000113
0,597,-0.008389605000000012
0,598,-0.001098605000000013
0,599,0.0026933949999999873
0,600,-0.0017146050000000114
0,601,0.009864394999999988
0,602,-0.002740605000000014
0,603,0.002463394999999988
0,604,-0.012351605000000012
0,605,0.007375394999999988
0,606,-0.0019176050000000132
0,607,-0.002257605000000013
0,608,-0.0023056050000000126
0,609,-0.005852605000000014
0,610,0.0007133949999999882
0,611,0.003438394999999988
0,612,0.0021643949999999874
0,613,0.005599394999999988
0,614,-0.0036596050000000137
0,615,-0.011356605000000013
0,616,0.008564394999999987
0,617,-0.006576605000000013
0,618,0.009943394999999987
0,619,-0.004721605000000014
0,620,0.0031113949999999873
0,621,-0.003656605000000014
0,622,0.00032239499999998575
0,623,0.005174394999999988
0,624,0.005090394999999987
0,625,-0.006004604999999913
0,626,-0.0027686050000000142
0,627,0.003771394999999988
0,628,-0.003932605000000013
0,629,0.003970394999999988
0,630,0.0012793949999999887
0,631,-0.0062256050000000125
0,632,-0.006589605000000012
0,633,-0.0013476050000000121
0,634,0.003691394999999988
0,635,-0.002157604999999913
0,636,-0.006309605000000013
0,637,-0.005770605000000012
0,638,-0.0010686050000000141
0,639,-0.0011746050000000126
0,640,0.0033013949999999882
0,641,0.00033739499999998687
0,642,-0.003960605000000013
0,643,0.0014923949999999866
0,644,0.012663395000000088
0,645,-0.0001316050000000138
0,646,0.004822394999999988
0,647,0.0032883949999999874
0,648,-0.012854605000000012
0,649,0.0009933949999999872
0,650,0.0019143949999999889
0,651,0.00033339499999998634
0,652,0.00026939499999998825
0,653,0.00025839499999998766
0,654,-0.0032296049999999132
0,655,-0.0038726050000000116
0,656,-0.00047460500000001335
0,657,0.0006273949999999889
0,658,-0.011832605000000013
0,659,-0.008564604999999913
0,660,-0.0026826050000000115
0,661,-0.0009036050000000122
0,662,0.0005653949999999859
0,663,-0.0015706049999999125
0,664,0.0013853949999999872
0,665,-0.0018076049999999136
0,666,0.004557394999999987
0,667,0.002677394999999987
0,668,0.0013963949999999878
0,669,-0.0057156050000000125
0,670,-0.0017016050000000123
0,671,-0.0009146050000000128
0,672,-0.0024736049999999135
0,673,-2.6050000000131524e-06
0,674,-0.0059386050000000135
0,675,0.0011383949999999865
0,676,0.00019939499999998764
0,677,0.0031723949999999876
0,678,0.0012843949999999868
0,679,-0.002449605000000011
0,680,-0.009618605000000013
0,681,0.0027553950000000875
0,682,-0.005839605000000012
0,683,0.001534394999999987
0,684,-0.0047626050000000135
0,685,-0.001948605000000013
0,686,-0.005489605000000012
0,687,-0.0011466050000000123
0,688,0.0045633949999999875
0,689,0.003958394999999988
0,690,-0.0029446050000000133
0,691,-0.0008966050000000121
0,692,0.0025133949999999877
0,693,-0.002070604999999913
0,694,0.0009393949999999887
0,695,0.0028333950000000874
0,696,-0.006164605000000014
0,697,-0.0029906050000000142
0,698,0.0008383949999999883
0,699,0.004494394999999988
0,700,0.0038783949999999876
0,701,-0.0034006050000000114
0,702,-0.0006386049999999137
0,703,-0.0039766050000000115
0,704,-0.0001186050000000112
0,705,0.004036394999999988
0,706,0.0002713949999999868
0,707,-0.005348604999999913
0,708,-0.0031946050000000135
0,709,0.006668394999999987
0,710,0.0004903949999999872
0,711,0.004653394999999987
0,712,0.0034843949999999874
0,713,-0.013815605000000012
0,714,-0.0015776050000000132
0,715,-0.0015186050000000131
0,716,0.0017343949999999858
0,717,-0.0002866050000000127
0,718,-0.0028276050000000143
0,719,0.0029153949999999873
0,720,-0.0021806050000000125
0,721,0.0034443949999999873
0,722,0.0012633949999999866
0,723,-0.005438605000000013
0,724,-0.0023066050000000136
0,725,0.003147394999999987
0,726,0.007431394999999988
0,727,-0.0015256050000000132
0,728,-0.0068516049999999135
0,729,0.005712394999999988
0,730,-0.006123605000000011
0,731,0.006381394999999988
0,732,0.0024323949999999865
0,733,0.002522394999999988
0,734,-0.007691605000000011
0,735,-0.0002466050000000143
0,736,-0.0023176050000000142
0,737,-0.001006605000000011
0,738,-0.008059605000000011
0,739,-0.0038876050000000127
0,740,-0.0030606050000000114
0,741,0.005685394999999987
0,742,0.002984394999999987
0,743,0.006237394999999988
0,744,-0.0036436050000000116
0,745,0.0010413949999999866
0,746,0.005144394999999987
0,747,0.0008973949999999883
0,748,0.002470394999999988
0,749,-0.0009156050000000138
0,750,-0.0015726050000000116
0,751,0.001802394999999988
0,752,0.001523395000000087
0,753,0.006583395000000087
0,754,-0.003952605000000012
0,755,0.0029433949999999875
0,756,-0.0013616050000000122
0,757,0.0039423949999999874
0,758,-0.001948605000000013
0,759,-0.004960604999999913
0,760,0.0008253949999999857
0,761,-0.007097605000000014
0,762,3.3949999999859093e-06
0,763,-0.0022036050000000112
0,764,0.002751394999999988
0,765,0.0024403949999999876
0,766,-0.0014206050000000123
0,767,0.004577394999999988
0,768,-0.003146605000000014
0,769,-0.002633605000000011
0,770,0.0027473949999999876
0,771,-0.007366605000000012
0,772,0.0012253949999999868
0,773,-0.0004256050000000129
0,774,0.007580394999999988
0,775,0.004528394999999987
0,776,-0.0012496050000000113
0,777,-0.0018756050000000128
0,778,0.0013933949999999883
0,779,-0.0009246050000000124
0,780,0.004412394999999987
0,781,-0.0023056050000000126
0,782,-0.003175605000000012
0,783,0.0001403949999999876
0,784,0.00019939499999998764
0,785,0.004009394999999987
0,786,-0.0013826050000000124
0,787,0.002894394999999987
0,788,-0.004097605000000011
0,789,0.005757394999999988
0,790,-0.0006976049999999137
0,791,0.006867394999999988
0,792,-0.008463605000000013
0,793,-0.0025716050000000115
0,794,-0.002437605000000013
0,795,-0.0012456049999999136
0,796,0.004505395000000087
0,797,0.0021913949999999866
0,798,-0.000548605000000011
0,799,-0.0062956049999999125
0,800,0.009987394999999987
0,801,-0.006517605000000013
0,802,0.006166394999999988
0,803,-0.006994605000000011
0,804,-0.004210605000000013
0,805,-0.004485604999999913
0,806,0.005266394999999988
0,807,0.0020293950000000865
0,808,0.008527394999999988
0,809,-0.007724605000000013
0,810,-0.00020660500000001247
0,811,0.0014953950000000868
0,812,-0.000210605000000013
0,813,-0.004927605000000012
0,814,-0.004604605000000012
0,815,-0.0028536050000000125
0,816,0.004403394999999987
0,817,0.0046113950000000875
0,818,0.006827394999999988
0,819,-0.0006156050000000121
0,820,-1.4605000000011276e-05
0,821,-0.0019066050000000126
0,822,0.0061903949999999874
0,823,0.004172394999999987
0,824,0.0033993949999999874
0,825,-0.0030096050000000124
0,826,-0.0018176050000000138
0,827,-0.004450605000000014
0,828,0.002415394999999987
0,829,0.000451395000000087
0,830,0.0036213949999999873
0,831,-0.001275605000000013
0,832,-0.0015396050000000133
0,833,0.006498394999999987
0,834,-0.0043166050000000115
0,835,0.007509394999999988
0,836,-0.008968605000000011
0,837,-0.0015856049999999136
0,838,8.139499999998759e-05
0,839,0.0035363949999999873
0,840,0.012131394999999988
0,841,0.005848394999999987
0,842,-0.0027486050000000116
0,843,-0.004121605000000014
0,844,-0.002014605000000013
0,845,0.003481394999999988
0,846,-0.003737605000000012
0,847,-0.007454604999999913
0,848,-0.0043296049999999135
0,849,-0.0032756050000000113
0,850,-0.0005956050000000129
0,851,-0.0018206049999999127
0,852,0.0023283949999999866
0,853,-0.005602605000000014
0,854,0.005374395000000087
0,855,-0.0020426050000000133
0,856,0.010444395000000087
0,857,-0.007665605000000013
0,858,0.0022503949999999866
0,859,-0.00031360500000001193
0,860,-0.0023806050000000113
0,861,0.004710394999999987
0,862,0.0034843949999999874
0,863,-0.000943605000000014
0,864,-0.002164605000000014
0,865,0.0058893949999999865
0,866,-0.006426605000000012
0,867,0.0031913949999999875
0,868,-0.00033260499999991297
0,869,-0.003621605000000014
0,870,-0.000492605000000014
0,871,0.00014839499999998867
0,872,0.005656394999999988
0,873,0.006689394999999987
0,874,-0.002496605000000013
0,875,-0.0018266050000000124
0,876,0.0021193949999999875
0,877,-0.004120604999999913
0,878,-0.0031736049999999127
0,879,-0.0022626050000000113
0,880,-0.0018826050000000129
0,881,0.0015623949999999873
0,882,-0.0001986050000000114
0,883,0.006080395000000087
0,884,-0.0020166050000000116
0,885,-0.0006916050000000118
0,886,-0.0001846050000000113
0,887,0.011318394999999988
0,888,0.0031593949999999867
0,889,0.005495394999999988
0,890,-0.0011536050000000124
0,891,-0.0027726050000000113
0,892,-0.0015746050000000136
0,893,0.0008013950000000866
0,894,0.004217395000000087
0,895,0.0008963949999999873
0,896,-0.0035926050000000126
0,897,0.0016783949999999888
0,898,0.0018203949999999886
0,899,-0.0010216050000000122
0,900,0.005699394999999987
0,901,-0.009402605000000012
0,902,0.00043339500000008635
0,903,-0.0012106049999999133
0,904,0.007431394999999988
0,905,0.0024533949999999867
0,906,0.001601394999999988
0,907,-0.0009386050000000125
0,908,0.003246394999999987
0,909,-0.0015066050000000115
0,910,0.005992394999999987
0,911,-0.004556605000000012
0,912,-0.002168605000000011
0,913,-0.0024476050000000124
0,914,-0.00022260500000001113
0,915,0.001297394999999986
0,916,-0.0025536049999999137
0,917,0.0006543949999999882
0,918,-0.0045516049999999135
0,919,-0.0011976050000000113
0,920,-7.46050000000123e-05
0,921,0.003129394999999988
0,922,-0.0012496050000000113
0,923,-0.001548605000000012
0,924,0.0008393950000000865
0,925,0.001241394999999989
0,926,-0.0005916050000000124
0,927,0.006429394999999987
0,928,-0.003713605000000012
0,929,0.0038433949999999873
0,930,-0.0004356050000000125
0,931,-0.001901605000000011
0,932,-0.0008406050000000116
0,933,-0.0036756050000000123
0,934,-0.00013260500000001132
0,935,-0.00019560500000001188
0,936,0.004319394999999988
0,937,0.0021653949999999866
0,938,0.004554395000000088
0,939,-0.007702605000000012
0,940,0.003712394999999988
0,941,0.002064394999999988
0,942,0.000352394999999988
0,943,-0.004504605000000012
0,944,0.0004183949999999881
0,945,-0.0013126050000000118
0,946,-0.0033706050000000126
0,947,0.0031783949999999866
0,948,0.0015043949999999882
0,949,-0.003353605000000013
0,950,-0.0022336050000000135
0,951,0.007357394999999987
0,952,0.00020339499999998817
0,953,0.004657394999999988
0,954,-0.0003756050000000115
0,955,-0.0039186050000000125
0,956,-0.004645605000000011
0,957,-0.0013826050000000124
0,958,0.007590394999999988
0,959,-0.0027506050000000136
0,960,0.0017823949999999887
0,961,-0.005414605000000013
0,962,0.007683395000000088
0,963,0.0016613950000000863
0,964,-0.0012106049999999133
0,965,0.001750394999999988
0,966,-0.008403605000000012
0,967,0.001933394999999987
0,968,0.0002633949999999857
0,969,0.002587394999999987
0,970,0.006065394999999987
0,971,0.0007883949999999869
0,972,-0.002008605000000014
0,973,0.004079395000000088
0,974,-0.0033696050000000116
0,975,0.0058643949999999875
0,976,-0.0028406050000000134
0,977,-0.0029936050000000138
0,978,0.0021853949999999876
0,979,-0.000888605000000011
0,980,0.0042513950000000866
0,981,-0.003965605000000011
0,982,0.002705394999999987
0,983,-0.010698605000000014
0,984,0.001469394999999988
0,985,0.0011783949999999883
0,986,0.006052394999999988
0,987,-0.001162605000000011
0,988,-0.006522605000000011
0,989,0.0014923949999999866
0,990,-0.003992605000000014
0,991,0.008021394999999987
0,992,0.005585394999999988
0,993,-0.0015916050000000133
0,994,0.0009403949999999862
0,995,0.005818394999999987
