TIME1,FT101,PI101,PI102,PT101,TT101,LV101,PV101A,PV101B,FV101
5610,16565.96716,0.477449793,1.551875979,0.492951574,40.29030382,38.3827356,0,0.159179092,38.97459024
5611,16693.37793,0.476329202,1.574600932,0.492102444,40.02973138,38.35469652,0.083128177,0,38.72635683
5612,16798.94403,0.475157765,1.586975036,0.488288694,39.89513818,38.32811085,0.313373356,0,38.50631864
5613,16911.16632,0.47346249,1.600186971,0.486635329,39.65128361,38.30441696,1.216810625,0,38.26844834
5614,16955.71006,0.471758674,1.601808097,0.485732854,39.90164162,38.28535034,1.654056516,0,38.13601291
5615,17019.39609,0.470267523,1.611798332,0.483541458,39.92471461,38.26680417,1.931070262,0,37.9688739
5616,17046.98461,0.468606301,1.616020369,0.48371538,39.97947931,38.24962082,2.503699484,0,37.85772526
5617,17032.69059,0.467330349,1.612951953,0.483619305,40.33505783,38.2310975,2.555002045,0,37.81450349
5618,16933.38808,0.466338034,1.596546782,0.480781011,39.83058511,38.21438752,2.666232425,0,37.91365067
5619,16782.03707,0.46507616,1.575907963,0.479555317,39.9069009,38.19767008,3.396361564,0,38.10576192
5620,16664.1765,0.46390104,1.566921845,0.478817485,39.96612993,38.17972522,3.778459973,0,38.25183153
5621,16584.13065,0.462795456,1.563728415,0.478319824,39.67061801,38.1584255,4.057286831,0,38.34252053
5622,16532.771,0.461784508,1.561637075,0.477146289,39.64593914,38.13437874,4.286013206,0,38.39059862
5623,16530.43611,0.460729616,1.565858106,0.478555789,39.64120325,38.11126248,4.669886262,0,38.36038655
5624,16537.9739,0.460126319,1.568422254,0.480271593,39.47946244,38.08946268,4.47773942,0,38.31389574
5625,16566.12371,0.459979275,1.573289215,0.481316215,39.3700231,38.06846592,4.208768897,0,38.23262413
5626,16563.10609,0.460051738,1.571218327,0.479279854,39.20940789,38.04950468,4.081712889,0,38.20141354
5627,16538.64204,0.45973454,1.566558021,0.477457579,39.28849997,38.03135883,4.643672936,0,38.20608293
5628,16507.87418,0.459146598,1.563281532,0.476382762,39.36883952,38.01445164,5.168556908,0,38.22280755
5629,16445.34956,0.458470182,1.554795971,0.477520794,39.45361296,37.99679929,5.53491136,0,38.29434457
5630,16389.50791,0.45819843,1.54939539,0.479988897,39.5343353,37.97840543,5.408180006,0,38.35876271
5631,16376.98298,0.458480202,1.552709819,0.484896929,39.98702384,37.96007983,4.97525827,0,38.35467568
5632,16399.62377,0.459642965,1.559713621,0.483115407,39.95498332,37.94056587,3.978558135,0,38.2928745
5633,16483.88168,0.460177618,1.575127031,0.483196188,39.85483215,37.92128642,4.463358242,0,38.12709342
5634,16562.20572,0.460549545,1.585039528,0.484479577,39.55669127,37.90414044,4.538007399,0,37.96579378
5635,16608.54044,0.461096778,1.58772218,0.490834329,39.12619937,37.88901222,4.341024286,0,37.85271165
5636,16729.52132,0.462835952,1.608824913,0.492726126,39.68757987,37.87727471,2.993389948,0,37.61245287
5637,16790.64096,0.464505669,1.614862338,0.494737554,39.62315191,37.86661767,2.617200904,0,37.46406043
5638,16749.96101,0.466281715,1.601603516,0.497003673,39.52441525,37.85559806,2.203630261,0,37.48115085
5639,16724.02335,0.468275976,1.600277512,0.500162172,39.19631594,37.84927651,1.721563949,0,37.47631361
5640,16758.4025,0.470486896,1.613560377,0.500731604,38.97786061,37.84244863,1.025802194,0,37.37276921
5641,16782.48765,0.472286817,1.619200797,0.500777551,38.61208011,37.83185137,0.896503316,0,37.28415376
5642,16774.89393,0.473742208,1.61650297,0.501343528,38.52937637,37.82258074,0.882118377,0,37.24671049
5643,16751.30499,0.475062265,1.613308302,0.499914703,38.75004588,37.81724689,0.750214067,0,40.56436928
5644,16660.67797,0.47585234,1.598545045,0.499929241,38.80279308,37.81251112,1.065024705,0,40.79508913
5645,16679.20414,0.476568007,1.610466514,0.500230192,38.95410673,37.80690027,1.062215572,0,40.84997818
5646,17050.04065,0.476745165,1.632608993,0.503614922,39.28406379,37.80121449,0.994740168,0,40.31743716
5647,17418.74537,0.477440157,1.653803192,0.503628566,39.31784096,37.79302657,0.230217648,0,39.76470991
5648,17698.36789,0.477931636,1.66034832,0.505181851,39.40412745,37.80323897,0.207258825,0,39.33661834
5649,17870.49156,0.478716747,1.662338233,0.508445836,39.55992288,37.81968785,0,0.162964095,39.069509
5650,17928.35238,0.48006415,1.656836753,0.509368769,39.3392322,37.84040988,0,0.927492943,38.98151713
5651,17919.40069,0.481410485,1.650273141,0.511327227,39.66991752,37.85974357,0,1.182066452,39.00099819
5652,17940.23039,0.482929906,1.657338795,0.514448629,39.68119828,37.87809755,0,1.675226921,38.97149593
5653,18029.863,0.484718392,1.677682845,0.516245409,39.79832937,37.89467032,0,2.441402753,38.82617253
5654,18030.29914,0.4864097,1.672685139,0.51679219,39.76291459,37.91062645,0,2.926044196,38.82353555
5655,18011.88342,0.48796249,1.666783874,0.519309008,39.85407245,37.92986407,0,3.138693068,38.85224017
5656,17974.81921,0.489743309,1.661886665,0.520502144,40.15265269,37.95431869,0,3.798592593,38.91315448
5657,17880.58808,0.4914182,1.646401551,0.519343551,40.0358835,37.97678047,0,4.173844173,39.07156665
5658,17877.61766,0.492599965,1.652886499,0.518328083,40.37732486,37.99923187,0,4.025343386,39.08415179
5659,17804.14277,0.493252298,1.640692059,0.519384827,40.42755905,38.02248083,0,3.902744919,39.21424648
5660,17703.13171,0.494059898,1.623576106,0.517936678,40.62131392,38.04403995,0,4.241845086,39.39486374
5661,17588.69047,0.49448132,1.608257742,0.516764362,40.24106991,38.07018064,0,4.021904,39.60429354
5662,17492.46863,0.494611975,1.59768558,0.516097254,40.35806247,38.09459169,0,3.856198398,39.79073048
5663,17376.25429,0.494582761,1.582144181,0.513568188,40.24797169,38.11747414,0,3.797969624,40.01659316
5664,17319.62639,0.494096685,1.57806937,0.513453944,40.45881859,38.14013599,0,3.316200038,40.1507417
5665,17312.48857,0.493643069,1.580486272,0.513666098,40.11265206,38.16358578,0,3.365063035,40.20616295
5666,17370.30008,0.493271883,1.590326503,0.508919846,40.17084242,38.1861246,0,3.486900437,40.15396532
5667,17500.88567,0.491957996,1.609298752,0.50719688,40.24824459,38.21100762,0,2.491784355,39.97697171
5668,17525.40733,0.490469712,1.602431566,0.50605463,40.53310722,38.2385774,0,2.152314588,39.96811098
5669,17570.75257,0.489157286,1.604635052,0.508038907,40.32024009,38.26957562,0,1.934320101,39.92303044
5670,17696.18074,0.488487183,1.626116851,0.508597207,40.66424004,38.30509574,0,2.415075059,39.7417898
5671,17736.29669,0.487939374,1.625144039,0.506319682,40.66950183,38.33755026,0,2.585185507,39.69448129
5672,17756.13405,0.487121327,1.622855844,0.50892128,40.77657487,38.3715925,0,2.118888286,39.67834892
5673,17857.7459,0.487016965,1.641808721,0.510921514,40.91820052,38.41137477,0,2.740306985,39.52487424
5674,17898.47832,0.487217712,1.644013434,0.511419125,41.07471372,38.44937538,0,3.240426767,39.46619974
5675,17910.0997,0.487522843,1.641136424,0.507401197,40.86227201,38.48727929,0,3.412706435,39.45335915
5676,17913.84946,0.487003292,1.641093304,0.50342958,40.74150305,38.53072419,0,2.569468756,39.45287318
5677,17825.74416,0.485791133,1.623989957,0.502983867,40.51458118,38.57354343,0,1.714575651,39.60499402
5678,17830.56981,0.484836796,1.630495888,0.499485976,40.476959,38.6157815,0,1.632930111,39.60811653
5679,17785.51047,0.483282733,1.624069686,0.494957608,40.11387517,38.65900891,0,0.860566957,39.69393879
5680,17683.34195,0.481176454,1.605462032,0.49350273,40.24369201,38.69899211,0.163407216,0,39.87767454
5681,17521.07816,0.47929487,1.580857119,0.492092021,40.2203688,38.74312756,0.519215179,0,40.1679476
5682,17376.31518,0.477595242,1.564555894,0.489094273,40.01744961,38.78634255,0.873065207,0,40.4394842
5683,17264.40455,0.475643534,1.554485022,0.485181273,39.88674534,38.82652432,1.592551212,0,40.66561931
5684,17156.93746,0.473283557,1.542012701,0.48832827,39.93766349,38.8637194,2.534914254,0,40.89152267
5685,17101.31592,0.472047347,1.537542945,0.48572167,39.99679813,38.90085808,1.906769345,0,41.03803291
5686,17076.89264,0.470503456,1.535751942,0.485643899,40.29762804,38.93892792,2.558752182,0,41.13618902
5687,17098.31164,0.469227925,1.539054417,0.48432236,40.16277386,38.97642384,2.654820312,0,41.15962669
5688,17082.66556,0.467901003,1.532803982,0.481864986,39.83594188,39.01551092,3.031785919,0,41.24336981
5689,17151.33501,0.466391328,1.542744785,0.482545155,39.9584348,39.05589785,3.672150882,0,41.18781325
5690,17222.77487,0.465230156,1.55040855,0.483962526,39.8117739,39.09827869,3.618515256,0,41.12325188
5691,17331.86587,0.464558657,1.562454276,0.484453123,39.75557825,39.13940682,3.39489966,0,40.99146688
5692,17311.7553,0.464071307,1.549878628,0.490306936,39.67662507,39.18443339,3.372476278,0,41.06769144
5693,17338.8619,0.464981177,1.552316648,0.492315946,39.73928145,39.23104762,2.137949256,0,41.06663372
5694,17258.56486,0.466065969,1.537278033,0.491483505,39.9776519,39.2802666,1.738229387,0,41.24256083
5695,17152.3286,0.466868191,1.521350919,0.491905322,39.88078077,39.32525032,1.968207065,0,41.46678982
5696,17205.07595,0.467651582,1.537886544,0.492595139,39.68874402,39.37252899,1.919928016,0,41.43326919
5697,17285.27793,0.46823449,1.550586633,0.493859575,39.77614162,39.41646185,1.808895034,0,41.35068824
5698,17296.61847,0.468902247,1.544246595,0.492700979,39.37545378,39.45856421,1.564491559,0,41.3775598
5699,17342.01362,0.469292575,1.547940724,0.493878987,39.35665639,39.50809404,1.859527151,0,41.34703869
5700,17382.97733,0.469802655,1.551865652,0.498030353,39.43983254,39.56024867,1.634031134,0,41.3209862
5701,17325.35041,0.471024569,1.537478746,0.498613807,39.40296244,39.6096774,0.731563469,0,41.45636684
5702,17325.89188,0.472231412,1.538921972,0.498226105,39.46386439,39.66119019,0.610827791,0,41.49864342
5703,17393.96951,0.473063652,1.552219028,0.498313166,39.56207538,39.71400127,0.705878553,0,41.42850516
5704,17473.78111,0.473650014,1.561486798,0.497032025,39.62419773,39.76305497,0.696002819,0,41.33448461
5705,17494.83943,0.473841437,1.557714253,0.49860612,39.65416301,39.81471271,0.994177757,0,41.33312157
5706,17655.33613,0.474371885,1.583145622,0.500093857,39.51837501,39.87064664,0.655543013,0,41.09838534
5707,17608.78364,0.47492557,1.565326973,0.499851998,39.5801874,39.92809931,0.32772464,0,41.19790717
5708,17615.87886,0.475519154,1.564283792,0.49978124,39.43164804,39.98383182,0.381747785,0,41.21113857
5709,17569.07057,0.475951088,1.557750694,0.500600923,39.22280907,40.04673663,0.398517621,0,41.31361132
5710,17502.16285,0.476490331,1.547823912,0.501919064,39.55076879,40.10272205,0.214882262,0,41.45252524
5711,17456.20974,0.477228396,1.54407375,0.505362699,39.6561923,40.16033595,0,0.08566345,41.5608528
5712,17544.43766,0.478489477,1.56345369,0.50482474,39.88499944,40.2173393,0,0.872758064,41.44884411
5713,17629.90134,0.479236739,1.573811669,0.505641036,40.29732532,40.27319832,0,0.780943266,41.33578855
5714,17702.72232,0.479982554,1.578125775,0.505249626,40.39200012,40.33019009,0,0.991554092,41.23830075
5715,17701.06667,0.48051784,1.570997459,0.50698854,40.33409796,40.39366385,0,0.934316696,41.26008153
5716,17629.20074,0.481365914,1.556422245,0.507387533,40.34393287,40.45844399,0,1.355314687,41.39879816
5717,17602.23516,0.482206747,1.556018304,0.510684902,40.13592946,40.52331139,0,1.4837247,41.46740004
5718,17613.9835,0.483491037,1.561660372,0.513949995,40.43517609,40.58605532,0,2.267912911,41.47330775
5719,17487.98442,0.485119233,1.538544913,0.514590208,40.60565045,40.6461636,0,3.062958164,41.70767527
5720,17444.18373,0.486717118,1.536015054,0.514357153,40.59623299,40.7086179,0,3.284051292,41.81332862
5721,17390.43041,0.487886855,1.531497874,0.5143248,41.02651544,40.77365678,0,3.311743563,41.93834639
5722,17375.64575,0.488815576,1.530991564,0.512462974,41.06111954,40.83274487,0,3.38341226,42.00196052
5723,17374.40626,0.489164026,1.531133966,0.512489026,40.62175279,40.89452144,0,3.042356832,42.04398169
5724,17394.63312,0.489433195,1.533214965,0.511917954,40.54118681,40.95663933,0,3.116777874,42.0503622
5725,17436.86062,0.489514424,1.537929638,0.509504343,40.74172433,41.01993148,0,3.056690811,42.01883912
5726,17423.65265,0.489067586,1.531487499,0.507148127,40.51376044,41.08412579,0,2.577970249,42.0768581
5727,17418.12784,0.488298428,1.528985345,0.509486948,40.50558141,41.14939279,0,2.098917538,42.12293761
5728,17442.00025,0.488148965,1.533157017,0.507172324,40.82176295,41.21608095,0,2.665636231,42.12045375
5729,17559.99708,0.487523718,1.551871398,0.509462379,40.62962158,41.28081322,0,2.195866842,41.95981901
5730,17600.47143,0.487364885,1.55103374,0.511947026,40.83890124,41.34583266,0,2.751721981,41.92062988
5731,17672.90166,0.487803432,1.557701195,0.515042991,40.69333647,41.41277924,0,3.364053,41.8256758
5732,17818.36889,0.488741745,1.579285546,0.514907919,40.65506788,41.48466084,0,4.1279017,41.60455262
5733,17926.253,0.489349273,1.589076756,0.513774785,40.70609807,41.55447447,0,4.180179522,41.43665785
5734,17977.06937,0.489624842,1.588772587,0.512872419,40.57625707,41.62599485,0,4.006651227,41.35681922
5735,18010.84693,0.489721027,1.590612655,0.510838116,40.32593936,41.70253839,0,3.878929022,41.30208092
5736,18061.95276,0.489395205,1.598510619,0.505736327,40.66546609,41.77910424,0,3.490992063,41.21634662
5737,18117.00447,0.488077517,1.606232179,0.502885526,40.54540619,41.85404001,0,2.400148371,41.12077559
5738,18105.25894,0.48643482,1.600425545,0.501730531,40.82111353,41.92917385,0,1.788842351,41.13283187
5739,18067.25497,0.484960115,1.593467413,0.50039676,40.6503497,42.00604242,0,1.544261515,41.1893339
5740,18062.39127,0.483549346,1.596188472,0.498303798,40.49173714,42.08398334,0,1.253013931,41.19312279
5741,17991.95845,0.481961157,1.585040125,0.497458362,40.49855844,42.15953262,0,0.783233354,41.30632995
5742,17870.57488,0.480596477,1.566817264,0.495592844,41.08707107,42.23388381,0,0.583258376,41.50882687
5743,17695.7573,0.479214379,1.54388158,0.492653447,40.79091508,42.30996587,0,0.14860503,41.80800653
5744,17587.25498,0.477602644,1.536404266,0.490653655,41.0053002,42.3832859,0.538468283,0,42.00802593
5745,17508.46139,0.475866696,1.531366269,0.489281155,41.17461901,42.45335274,1.029827451,0,42.16555414
5746,17478.2529,0.474183398,1.530518267,0.488759622,40.99312169,42.52002238,1.390731039,0,42.24727955
5747,17416.18453,0.472701688,1.520900102,0.490348901,41.39101429,42.58816054,1.567290478,0,42.38395313
5748,17443.27032,0.471882637,1.527247951,0.493731545,41.46308044,42.6568188,1.270730056,0,42.37624656
5749,17454.39098,0.47181882,1.527614197,0.493681816,41.40177716,42.72649745,0.561024915,0,42.39337248
5750,17623.25043,0.471763949,1.553975289,0.494041984,41.45970886,42.7942167,0.606715305,0,42.14730933
5751,17705.8001,0.471615271,1.557928607,0.494367243,41.31909445,42.86510645,0.560247511,0,42.03405866
5752,17837.8878,0.471621479,1.571312208,0.498643955,41.10521399,42.93574779,0.51967055,0,41.83309351
5753,17932.79946,0.472430291,1.579754572,0.497801687,40.90218914,43.01328984,0,0.413747806,41.6855357
5754,17983.95773,0.472908799,1.581080515,0.49919904,40.90300549,43.08884927,0,0.21635799,41.60470916
5755,18036.84859,0.47361035,1.586884129,0.501172373,41.05973847,43.16664307,0,0.519370413,41.51772549
5756,18144.59638,0.474547603,1.604206847,0.503612173,40.87768435,43.24475429,0,0.95995168,41.33607486
5757,18188.83532,0.475701018,1.606301072,0.504940369,41.0426025,43.3216529,0,1.516574755,41.25320709
5758,18197.68558,0.476940221,1.603695437,0.504396558,41.08472555,43.39955021,0,1.835949761,41.22639479
5759,18116.36732,0.477864783,1.588839545,0.503954517,41.17472422,43.4810449,0,1.740492457,41.34905649
5760,17997.23815,0.478611976,1.572810764,0.501456869,40.77060501,43.56095606,0,1.664993242,41.53983993
5761,17905.44653,0.478769278,1.565829594,0.50052206,40.51383377,43.63949951,0,1.123523644,41.69275795
5762,17802.54662,0.478689218,1.555354174,0.502571061,40.72907353,43.71440773,0,0.920736924,41.87003483
5763,17704.31931,0.479062687,1.54471548,0.498687207,40.47793232,43.78691221,0,1.385658019,45.37412208
5764,17573.84945,0.478606212,1.528279218,0.497489306,40.52708512,43.85998599,0,0.523989745,45.73814748
5765,17455.99768,0.478060618,1.515463705,0.494282491,40.48724346,43.93174688,0,0.246642741,46.08952648
5766,17676.77694,0.476683032,1.517366673,0.496962734,40.37965781,44.00236093,0.490302816,0,45.88496593
5767,17901.36572,0.47601999,1.521391253,0.499116438,40.07233057,44.07025088,0,0.082645684,45.65993647
5768,18194.10353,0.475863497,1.537210553,0.496847651,40.3997858,44.14942237,0,0.551600834,45.30713336
5769,18335.03,0.475202312,1.532564037,0.499779847,40.28448141,44.23253188,0,0.035129702,45.18820908
5770,18380.07393,0.475374177,1.522194639,0.500840566,40.35215436,44.31813128,0,0.679002103,45.21981407
5771,18398.35341,0.475817511,1.518541758,0.499807587,40.39947325,44.40736745,0,0.916983267,45.29307227
5772,18299.75718,0.475965552,1.500304828,0.498563756,40.41526502,44.49269005,0,0.688669611,45.55964178
5773,18191.66803,0.475955684,1.486275928,0.499315101,40.32047502,44.57464864,0,0.407127624,45.84831767
5774,17975.2083,0.47612891,1.458921578,0.49518922,40.21898986,44.65669118,0,0.568656474,46.3242399
5775,17801.56539,0.475578083,1.44236499,0.496456576,40.31122322,44.73409705,0.365496554,0,46.74276838
5776,17699.8036,0.475388513,1.43669022,0.499821992,40.29488748,44.81005555,0.106167209,0,47.05279981
5777,17607.45925,0.475846505,1.427533817,0.501138611,40.13963642,44.88042142,0,0.63324533,47.35367338
5778,17656.91601,0.476491275,1.436508894,0.500472856,40.14982276,44.95041258,0,0.929163935,47.42449993
5779,17723.59471,0.476734563,1.441726743,0.500854017,40.28263621,45.02243456,0,0.78529857,47.46350396
5780,17797.92593,0.476972301,1.444178681,0.499054572,40.68944196,45.09350305,0,0.873851108,47.48550674
5781,17852.70034,0.476797497,1.443944203,0.500578816,40.53445889,45.16963351,0,0.472773335,47.53529488
5782,17841.97963,0.476971016,1.435693818,0.500328695,40.51518572,45.24687377,0,0.811290495,47.69056132
5783,17835.42174,0.477125451,1.431637672,0.499528562,40.36132216,45.32420977,0,0.758071661,47.83958695
5784,17831.12538,0.477083979,1.429284377,0.500128056,40.52240434,45.40109513,0,0.579449551,47.9852691
5785,17918.01034,0.477159666,1.439408723,0.501294757,40.37856165,45.47524373,0,0.712042408,47.9795005
5786,17926.06857,0.477345957,1.434260829,0.50251983,40.80681576,45.54929789,0,0.975837762,48.09933894
5787,18015.94933,0.477812255,1.441990954,0.503972067,40.91430803,45.6235116,0,1.259212879,48.08250897
5788,18187.16296,0.478390051,1.460380543,0.503522661,40.91682677,45.70169567,0,1.600551471,47.92458874
5789,18269.88039,0.478632417,1.460348218,0.50368317,40.62232857,45.77701632,0,1.521056841,47.9029685
5790,18373.37201,0.478935291,1.465815698,0.503357391,40.70198941,45.85549348,0,1.576626138,47.8414861
5791,18298.76209,0.479082095,1.447720634,0.50091378,40.67129634,45.93900305,0,1.523420423,48.06974119
5792,18126.07643,0.478885114,1.423197685,0.502503854,40.5101971,46.01965974,0,0.990851906,48.46596937
5793,17955.03154,0.479183204,1.407203142,0.502062254,40.46114486,46.10145146,0,1.354439401,48.87051917
5794,17888.16717,0.479346292,1.406694055,0.501244254,40.42658579,46.17643758,0,1.268629714,49.11265946
5795,17903.86031,0.479213513,1.41216846,0.497584385,40.60890591,46.2457021,0,1.095513126,49.22170338
5796,17862.26611,0.478290127,1.403710937,0.493594841,41.10719064,46.3138409,0,0.277056127,49.42506907
5797,17832.79973,0.476830945,1.397679373,0.491854398,41.36500352,46.3851575,0.635872,0,49.61091609
5798,17925.31633,0.475322264,1.409216425,0.49016622,41.07230111,46.45919707,1.06357032,0,49.59566928
5799,18053.13277,0.473631127,1.420346174,0.49062795,41.37636275,46.52972946,1.489055323,0,49.51576248
5800,18124.49735,0.47230734,1.419867529,0.489207579,41.427576,46.59935759,1.439020963,0,49.52161133
5801,18303.15802,0.471018413,1.436325578,0.491346766,41.05942248,46.67409393,1.810860833,0,49.34435214
5802,18509.32836,0.470277833,1.454328439,0.490884485,41.15671653,46.75092664,1.387832388,0,49.10988258
5803,18718.06243,0.469509878,1.469398685,0.494444,41.00283209,46.82542725,1.53966967,0,48.85795208
5804,18811.50398,0.469573412,1.468312957,0.492855875,41.12626993,46.90497797,0.787134234,0,48.78450934
5805,18874.35868,0.469399867,1.468443568,0.493414389,41.4850331,46.98777527,1.175814478,0,48.75598286
5806,18954.90157,0.469390303,1.475590834,0.491487058,41.27614868,47.07200338,1.089162281,0,48.69400054
5807,18987.48254,0.468945659,1.475315526,0.49115355,41.15299618,47.15273701,1.559996248,0,48.70667211
5808,19013.61806,0.468557476,1.475442741,0.495555284,40.95797695,47.23270765,1.682023494,0,48.72798371
5809,19023.39927,0.469130836,1.474670131,0.491683332,41.05723518,47.3145683,0.738088061,0,48.77483622
5810,19090.78489,0.468820841,1.482727798,0.491513276,40.99639778,47.39513622,1.635659112,0,48.725209
5811,19201.12966,0.468467834,1.494841464,0.490680095,41.10050582,47.47544526,1.719748487,0,48.59978507
5812,19239.56502,0.467949149,1.492967137,0.492393135,41.13455775,47.55538969,1.954307647,0,48.58695633
5813,19263.75886,0.46794547,1.491589536,0.488772185,41.24226184,47.63793552,1.619276715,0,48.59536563
5814,19283.67822,0.467233667,1.492332065,0.492043551,41.35608918,47.72318893,2.477638705,0,48.60933925
5815,19311.31522,0.467308125,1.49464491,0.490779225,41.39993707,47.8057734,1.801698522,0,48.60919587
5816,19270.56448,0.467098373,1.486479249,0.489918362,41.55464722,47.8877121,2.130564523,0,48.72108093
5817,19233.65855,0.466832786,1.481593469,0.488386071,41.12925586,47.96993774,2.375403387,0,48.82917627
5818,19255.27107,0.466320449,1.486636759,0.484470878,40.6428024,48.0526775,2.776384073,0,48.84225889
5819,19343.12481,0.46505608,1.498277111,0.478931919,40.45663125,48.1323626,3.723136661,0,48.74373292
5820,19474.66462,0.462853092,1.511870281,0.477752641,40.45608777,48.21142225,5.057582093,0,48.56689068
5821,19617.51663,0.46079173,1.524113235,0.478394543,40.45175328,48.29279044,5.439383784,0,48.36280639
5822,19625.25457,0.459237699,1.515328184,0.481631892,40.39792068,48.37707535,5.416995435,0,48.3744094
5823,19690.01871,0.458776823,1.521778439,0.481728341,40.36378683,48.46365759,4.805803081,0,48.29062559
5824,19729.30054,0.458361261,1.525589502,0.482539658,40.37848646,48.55156275,4.885078577,0,48.24509942
5825,19894.88008,0.458185376,1.548100007,0.482595695,40.15572941,48.6342577,4.80262073,0,47.98689983
5826,20017.87224,0.457905693,1.558906573,0.481825952,39.81480572,48.71936925,4.886016127,0,47.78896855
5827,20190.98926,0.457535935,1.576645604,0.483229853,39.6847503,48.80463765,5.155316933,0,47.49975801
5828,20276.75151,0.457454656,1.58042097,0.486939443,39.56414003,48.8957037,4.938694599,0,47.3448263
5829,20323.21006,0.458189292,1.581317739,0.484081631,39.36232534,48.98667163,4.19441766,0,47.24980718
5830,20244.3411,0.458241895,1.56691826,0.487846217,39.39127872,49.08049321,4.910687512,0,47.36035969
5831,20200.85074,0.459163017,1.564869135,0.486927748,39.20235498,49.17234209,4.149324205,0,47.41708981
5832,20180.5839,0.459687034,1.567460166,0.483726181,39.48976212,49.26300345,4.423284947,0,47.43795939
5833,20295.29234,0.459428032,1.588570679,0.484583403,39.38481959,49.34884419,5.21713556,0,47.23552717
5834,20421.41871,0.459241287,1.604039863,0.486506362,39.20059246,49.43561815,5.113338023,0,47.00675419
5835,20528.68637,0.459438911,1.612462262,0.487834316,39.48372849,49.52372657,4.764501997,0,46.80129
5836,20547.42744,0.459878588,1.608295877,0.489071676,39.72034963,49.61769778,4.539263566,0,46.73626894
5837,20556.54673,0.460561441,1.60836784,0.492222494,39.59090031,49.71337966,4.32715009,0,46.68605909
5838,20577.2228,0.461743453,1.613592313,0.49335623,39.67794201,49.80874668,3.676746348,0,46.61603511
5839,20499.50732,0.462885556,1.601411014,0.491765687,39.68862976,49.90115624,3.463865107,0,46.70841141
5840,20368.78697,0.463592193,1.584701942,0.493446292,39.51613307,49.99349519,3.85907342,0,46.8939616
5841,20280.86852,0.464577978,1.580092916,0.492027993,39.46695466,50.08708338,3.525385639,0,47.01665555
5842,20201.39182,0.465046309,1.575140538,0.495631705,39.29727867,50.17645202,3.881257543,0,47.13092918
5843,20183.79003,0.466142597,1.577791389,0.494185455,39.04554359,50.26237929,3.11246639,0,47.14732949
5844,20221.73405,0.466680443,1.58599995,0.492981711,39.0061519,50.3495015,3.46262151,0,47.07242808
5845,20211.69259,0.466808203,1.581942456,0.493889316,39.35480466,50.43635524,3.766045769,0,47.07494609
5846,20111.08779,0.46714997,1.564838087,0.492176841,39.2436054,50.52488243,3.59998132,0,47.22880415
5847,19938.01857,0.467200402,1.542692993,0.489985706,39.64072164,50.61564321,4.019753342,0,47.50968171
5848,19731.4474,0.46690548,1.521172911,0.491629887,39.34170435,50.70400396,4.556881692,0,47.85738295
5849,19582.7349,0.467064692,1.511290968,0.489993063,39.5032376,50.78738702,4.241197412,0,48.12202791
5850,19564.44907,0.466831264,1.518537753,0.490925144,39.32644014,50.86624526,4.656336897,0,48.17916051
5851,19496.24188,0.466702552,1.509985029,0.493050757,39.12627265,50.94177251,4.501190618,0,48.32053254
5852,19383.93684,0.467095079,1.494175049,0.490701137,39.07238824,51.01776729,4.071776636,0,48.53964863
5853,19324.92924,0.467026484,1.490189062,0.491232961,39.14790794,51.09805117,4.639836922,0,48.67726532
5854,19342.8993,0.467033063,1.496370511,0.493112151,39.03288678,51.17501427,4.571054314,0,48.69056766
5855,19492.19419,0.467327774,1.517311412,0.494611948,38.86908687,51.24786857,4.19551566,0,48.48419543
5856,19576.11676,0.467709125,1.520747933,0.493739483,38.39749936,51.32165939,3.895194586,0,48.37704784
5857,19635.72906,0.467893649,1.521039422,0.496014297,38.19996158,51.39811236,4.121569757,0,48.3049815
5858,19713.12607,0.468527337,1.528173655,0.498337545,38.36190469,51.48001444,3.643032026,0,48.19950622
5859,19761.21659,0.46945456,1.53096122,0.498248386,38.52813705,51.55953077,3.141061055,0,48.13784352
5860,19874.27955,0.470191567,1.544703728,0.497309116,39.12028524,51.63748301,3.170309774,0,47.96498889
5861,19943.13863,0.470508582,1.549488878,0.501836484,39.16055843,51.71673418,3.391749179,0,47.85845349
5862,19967.60656,0.471689663,1.547890482,0.503144413,39.17330903,51.79506883,2.385627445,0,47.82137798
5863,20094.9558,0.472943603,1.566284752,0.506006888,39.30293675,51.87637401,2.080588904,0,47.61154202
5864,20087.71061,0.47438516,1.55961509,0.510036807,39.26999872,51.9566214,1.417806452,0,47.61752084
5865,19959.87343,0.47646722,1.537842289,0.508705008,39.38040894,52.03480109,0.476021705,0,47.82462844
5866,19847.85771,0.478028612,1.52797383,0.512358697,39.69910457,52.11798515,0.721140056,0,48.0135907
5867,19798.13116,0.479999975,1.529306553,0.514216643,39.76378435,52.19628076,0,0.150644437,48.10607279
5868,19743.69181,0.481880147,1.525317181,0.516037789,39.66706978,52.26796708,0,0.637583927,48.20957947
5869,19741.16904,0.48376645,1.527372954,0.510575916,39.5352948,52.3394175,0,1.126444071,48.23018108
5870,19749.8617,0.484142632,1.528859685,0.514269084,39.374113,52.41299605,0.017000518,0,48.23228167
5871,19750.92077,0.485168624,1.527533756,0.513231628,39.30987223,52.48528029,0,0.873976434,48.24652824
5872,19887.36176,0.485796071,1.547583481,0.513024234,39.32387045,52.55859436,0,0.718510059,48.0354315
